MSG, ID, DLC, Signal, Start, Length, Endianess, Scaling, Offset, Minimum, Maximum, Signed, Units, Multiplexed, Floating,
Cluster_Lighting_Rq_HS1, 968, 8, CurrentColor_CmdGage, 43, 4, motorola, 1, 0, 0, 15, false, SED, N/A, no, 
Cluster_Lighting_Rq_HS1, 968, 8, BlendColorRed_CmdGage, 47, 4, motorola, 1, 0, 0, 15, false, SED, N/A, no, 
Cluster_Lighting_Rq_HS1, 968, 8, LnchCtl_N_Rq, 55, 8, motorola, 50, 0, 0, 12750, false, rpm, N/A, no, 
Cluster_Lighting_Rq_HS1, 968, 8, SuspDrvMde_D_Rq, 61, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
Cluster_Lighting_Rq_HS1, 968, 8, LnchCtl_D_Rq, 63, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, PassWindowPosition_UB, 0, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, PassWindowPosition, 3, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, DriverWindowPosition_UB, 4, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, DriverWindowPosition, 7, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, RearPassWindowPos_UB, 8, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, RearPassWindowPos, 11, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, RearDriverWindowPos_UB, 12, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, RearDriverWindowPos, 15, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, EngExhMdeQuiet_D_Rq_UB, 16, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, EngExhMdeQuiet_D_Rq, 18, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, ApaSwtch_D_RqDrv2_UB, 19, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, ApaSwtch_D_RqDrv2, 21, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, PrkAidSwtch_D_RqDrv2_UB, 22, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, PrkAidSwtch_D_RqDrv2, 23, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, Chirp_D_RqTrlr_UB, 24, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, Chirp_D_RqTrlr, 26, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, BrkBstrVac_D_Stat_UB, 27, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, BrkBstrVac_D_Stat, 29, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, EcoInhbt_B_RqHvac_UB, 30, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, EcoInhbt_B_RqHvac, 31, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, ApaBrk_D_Stat, 33, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, W2S_LAMP_OK, 34, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, ChirpRq_No_ActlTrlr_UB, 35, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, ChirpRq_No_ActlTrlr, 39, 4, motorola, 1, 0, 0, 15, false, unitless, N/A, no, 
GatewayData7_HS1, 1081, 8, PwStep_D_Stat_UB, 40, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, ApaBrk_D_Stat_UB, 41, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, EngExhMdeQuiet_D2_Rq_UB, 42, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, EngExhMdeQuiet_D2_Rq, 45, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, TrlrHitchLamp_D_Rq2_UB, 46, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, TrlrHitchLamp_D_Rq2, 47, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, SelDrvMdePt_D_Rq_UB, 48, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, SelDrvMdePt_D_Rq, 53, 5, motorola, 1, 0, 0, 31, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, PwStep_D_Stat, 55, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, RearDiffLck_D_RqDrv_UB, 56, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, W2S_LAMP_OK_UB, 58, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, RearDiffLck_D_RqDrv, 60, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, EmgcyAsstActv_D_Stat_UB, 61, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData7_HS1, 1081, 8, EmgcyAsstActv_D_Stat, 63, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Torque_Status, 1052, 8, AwdLeft_Tq_Est, 7, 12, motorola, 1, 0, 0, 4093, false, Nm, N/A, no, 
Torque_Status, 1052, 8, AwdLeft_Tq_Rq, 11, 12, motorola, 1, 0, 0, 4093, false, Nm, N/A, no, 
Torque_Status, 1052, 8, AwdRight_Tq_Est, 31, 12, motorola, 1, 0, 0, 4093, false, Nm, N/A, no, 
Torque_Status, 1052, 8, AwdRight_Tq_Rq, 35, 12, motorola, 1, 0, 0, 4093, false, Nm, N/A, no, 
Torque_Status, 1052, 8, TrnAout_Tq_RqMxAwd, 55, 13, motorola, 1, -1250, -1250, 6941, false, Nm, N/A, no, 
Torque_Status, 1052, 8, AwdDcnntSlipTrgt_B_Rq, 56, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Torque_Status, 1052, 8, AwdCnnct_D_Stat, 58, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
TesterPhysicalReqAWD, 1795, 8, TesterPhysicalReqAWD, 7, 64, motorola, 1, 0, 0, 1.84467e+19, false, unitless, N/A, no, 
TesterPhysicalResAWD, 1803, 8, TesterPhysicalResAWD, 7, 64, motorola, 1, 0, 0, 1.84467e+19, false, unitless, N/A, no, 
ICM_AutoSar_Network_Mgmt, 1479, 8, ICM_AutoSarNMNodeId, 7, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
ICM_AutoSar_Network_Mgmt, 1479, 8, ICM_AutoSarNMControl, 15, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
ICM_AutoSar_Network_Mgmt, 1479, 8, ICM_AutoSarNMReserved1, 23, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
ICM_AutoSar_Network_Mgmt, 1479, 8, ICM_AutoSarNMReserved2, 31, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
ICM_AutoSar_Network_Mgmt, 1479, 8, ICM_GWOnBoardTester, 39, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
ICM_AutoSar_Network_Mgmt, 1479, 8, ICM_GWNMProxy, 47, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
ICM_AutoSar_Network_Mgmt, 1479, 8, ICM_AutoSarNMReserved3, 55, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
ICM_AutoSar_Network_Mgmt, 1479, 8, ICM_AutoSarNMReserved4, 63, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
TesterPhysicalResICM, 1932, 8, TesterPhysicalResICM, 7, 64, motorola, 1, 0, 0, 1.84467e+19, false, unitless, N/A, no, 
TesterPhysicalReqICM, 1924, 8, TesterPhysicalReqICM, 7, 64, motorola, 1, 0, 0, 1.84467e+19, false, unitless, N/A, no, 
CruiseCtrl_StrgData2HS1, 140, 8, CcAslButtnCnclPress3, 8, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
CruiseCtrl_StrgData2HS1, 140, 8, AslButtnOnOffPress3, 9, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
CruiseCtrl_StrgData2HS1, 140, 8, AslButtnOnOffCnclPress2, 10, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
CruiseCtrl_StrgData2HS1, 140, 8, CcAslButtnOnOffCncl3, 16, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
CruiseCtrl_StrgData2HS1, 140, 8, CcAslButtnOffCnclPress2, 17, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
CruiseCtrl_StrgData2HS1, 140, 8, CcAslButtnIndxIncPress2, 18, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
CruiseCtrl_StrgData2HS1, 140, 8, CcAslButtnIndxDecPress2, 19, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
CruiseCtrl_StrgData2HS1, 140, 8, CcAslButtnDeny_B_Actl3, 20, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
CruiseCtrl_StrgData2HS1, 140, 8, CcAslButtnCnclResPress2, 21, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
CruiseCtrl_StrgData2HS1, 140, 8, SteWhlSwtchMde_D_Stat, 23, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
CruiseCtrl_StrgData2HS1, 140, 8, CcButtnOffPress3, 24, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
CruiseCtrl_StrgData2HS1, 140, 8, CcAsllButtnResPress3, 25, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
CruiseCtrl_StrgData2HS1, 140, 8, CcAslButtnSetPress3, 26, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
CruiseCtrl_StrgData2HS1, 140, 8, CcAslButtnSetIncPress3, 27, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
CruiseCtrl_StrgData2HS1, 140, 8, CcAslButtnSetDecPress3, 28, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
CruiseCtrl_StrgData2HS1, 140, 8, CcAslButtnResIncPress3, 29, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
CruiseCtrl_StrgData2HS1, 140, 8, CcAslButtnResDecPress3, 30, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
CruiseCtrl_StrgData2HS1, 140, 8, CcAslButtnOnPress3, 31, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
CruiseCtrl_StrgData2HS1, 140, 8, CcButtnOnPress3, 37, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
CruiseCtrl_StrgData2HS1, 140, 8, CcButtnOnOffPress3, 38, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
CruiseCtrl_StrgData2HS1, 140, 8, CcButtnOnOffCnclPress3, 39, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, EmPrflNo_D_Rq, 2, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, EmPrflKeyAssoc_D_Rq, 5, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, CamraViewSplit_B_Rq_UB, 6, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, CamraViewSplit_B_Rq, 7, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, ApaSwtch_D_RqDrv3, 9, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, EmPrflNo_D_Rq_UB, 10, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, EmPrflKeyAssoc_D_Rq_UB, 11, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, HMI_HMIMode_St_UB, 12, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, HMI_HMIMode_St, 15, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, AutoTowAllw_D_RqMnu_UB, 16, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, SuspVLim_B_Rq_UB, 17, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, SuspVLim_B_Rq, 18, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, StopStrtDrvMde_B_RqBtn2_UB, 19, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, StopStrtDrvMde_B_RqBtn2, 20, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, PrkAidSwtch_D_RqDrv3_UB, 21, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, PrkAidSwtch_D_RqDrv3, 22, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, ApaSwtch_D_RqDrv3_UB, 23, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, ChrgCordUnlock_B_Rq, 24, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, WaitToStartLamp_D_Falt_UB, 25, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, WaitToStartLamp_D_Falt, 27, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, SuspType_B_Stat_UB, 28, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, SuspType_B_Stat, 29, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, AutoTowAllw_D_RqMnu, 31, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, FldngSeatPwOffOk_B_Stat, 32, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, EngAirFilt_B_RqReset_UB, 33, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, EngAirFilt_B_RqReset, 34, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, EmgcyCall_D_Stat_UB, 35, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, EmgcyCall_D_Stat, 38, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, ChrgCordUnlock_B_Rq_UB, 39, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, DrLckCnt_No_ActlBalrr, 42, 3, motorola, 1, 0, 0, 7, false, unitless, N/A, no, 
GatewayData3_HS1, 1082, 8, DrLckCnt_No_ActlBalrl, 45, 3, motorola, 1, 0, 0, 7, false, unitless, N/A, no, 
GatewayData3_HS1, 1082, 8, DrLckActv_B_RqBalrl, 46, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, FldngSeatPwOffOk_B_Stat_UB, 47, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, ChrgStatDsply_D_Rq_UB, 48, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, TrailCtl_D_Stat_UB, 49, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, TrailCtl_D_Stat, 52, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, DrLckActv_B_RqBalrr_UB, 53, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, DrLckActv_B_RqBalrl_UB, 54, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, DrLckActv_B_RqBalrr, 55, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, BrkType_D_Stat_UB, 56, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, BrkType_D_Stat, 58, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, RvltnMatchAllw_D_Rq_UB, 59, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, RvltnMatchAllw_D_Rq, 61, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
GatewayData3_HS1, 1082, 8, ChrgStatDsply_D_Rq, 63, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
BodyGatewayData_HS1, 902, 8, Panic_D_RqRsm_UB, 0, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
BodyGatewayData_HS1, 902, 8, CellLock_D_RqRsm_UB, 1, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
BodyGatewayData_HS1, 902, 8, PrmtrAlrmTrg_B_Rq, 2, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
BodyGatewayData_HS1, 902, 8, Panic_D_RqRsm, 4, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
BodyGatewayData_HS1, 902, 8, CellLock_D_RqRsm, 7, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
BodyGatewayData_HS1, 902, 8, CellLockRq_No_ActlRsm, 15, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
BodyGatewayData_HS1, 902, 8, PanicRq_No_ActlRsm, 23, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
BodyGatewayData_HS1, 902, 8, RollCode_No_ActlRsm, 31, 16, motorola, 1, 0, 0, 65535, false, unitless, N/A, no, 
BodyGatewayData_HS1, 902, 8, PrmtrAlrmWarnRq_No_Actl_UB, 40, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
BodyGatewayData_HS1, 902, 8, PrmtrAlrmTrgRq_No_Actl_UB, 41, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
BodyGatewayData_HS1, 902, 8, PrmtrAlrmWarn_B_Rq_UB, 42, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
BodyGatewayData_HS1, 902, 8, RollCode_No_ActlRsm_UB, 43, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
BodyGatewayData_HS1, 902, 8, PanicRq_No_ActlRsm_UB, 44, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
BodyGatewayData_HS1, 902, 8, CellLockRq_No_ActlRsm_UB, 45, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
BodyGatewayData_HS1, 902, 8, PrmtrAlrmTrg_B_Rq_UB, 46, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
BodyGatewayData_HS1, 902, 8, PrmtrAlrmWarn_B_Rq, 47, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
BodyGatewayData_HS1, 902, 8, PrmtrAlrmTrgRq_No_Actl, 55, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
BodyGatewayData_HS1, 902, 8, PrmtrAlrmWarnRq_No_Actl, 63, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
PCM_AutoSar_Network_Mgmt, 1429, 8, PCM_AutoSarNMNodeId, 7, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
PCM_AutoSar_Network_Mgmt, 1429, 8, PCM_AutoSarNMControl, 15, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
PCM_AutoSar_Network_Mgmt, 1429, 8, PCM_AutoSarNMReserved1, 23, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
PCM_AutoSar_Network_Mgmt, 1429, 8, PCM_AutoSarNMReserved2, 31, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
PCM_AutoSar_Network_Mgmt, 1429, 8, PCM_GWOnBoardTester, 39, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
PCM_AutoSar_Network_Mgmt, 1429, 8, PCM_GWNMProxy, 47, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
PCM_AutoSar_Network_Mgmt, 1429, 8, PCM_AutoSarNMReserved3, 55, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
PCM_AutoSar_Network_Mgmt, 1429, 8, PCM_AutoSarNMReserved4, 63, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
HEV_ChargeStat, 850, 8, NxtUsgSocEst_Pc_Dsply, 7, 8, motorola, 0.5, 0, 0, 126.5, false, unitless, N/A, no, 
HEV_ChargeStat, 850, 8, VehElRngeNut_L_Dsply, 11, 12, motorola, 0.1, 0, 0, 409.3, false, km, N/A, no, 
HEV_ChargeStat, 850, 8, ChargeNowDuration_St, 31, 8, motorola, 0.1, 0, 0, 25.4, false, hour, N/A, no, 
HEV_ChargeStat, 850, 8, EstmChrgTimeLP_St, 39, 8, motorola, 0.1, 0, 0, 25.4, false, hour, N/A, no, 
HEV_ChargeStat, 850, 8, EstmChrgTimeHP_St, 47, 8, motorola, 0.1, 0, 0, 25.4, false, hour, N/A, no, 
TesterPhysicalResGFM_CPLR, 1961, 8, TesterPhysicalResGFM_CPLR, 7, 64, motorola, 1, 0, 0, 1.84467e+19, false, unitless, N/A, no, 
TesterPhysicalReqGFM_CPLR, 1953, 8, TesterPhysicalReqGFM_CPLR, 7, 64, motorola, 1, 0, 0, 1.84467e+19, false, unitless, N/A, no, 
TesterPhysicalResSOBDM, 2026, 8, TesterPhysicalResSOBDM, 7, 64, motorola, 1, 0, 0, 1.84467e+19, false, unitless, N/A, no, 
ConsTip_Data2, 1143, 8, EffAvgChrg_Pc_Dsply, 17, 10, motorola, 0.1, 0, 0, 102.3, false, percent, N/A, no, 
ConsTip_Data2, 1143, 8, ConsTipTot_Pc_Dsply, 49, 10, motorola, 0.1, 0, 0, 102.1, false, percent, N/A, no, 
ConsTip_Data2, 1143, 8, ConsTipUnitPt_D_Dsply, 51, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
ConsTip_Data2, 1143, 8, ChrgCompltMsgTxt_D_Rq, 53, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
ConsTip_Data, 1142, 8, ConsTipA_No_Dsply, 17, 10, motorola, 0.1, 0, 0, 102.1, false, percent, N/A, no, 
ConsTip_Data, 1142, 8, ConsTipMsg3_D_Dsply, 21, 4, motorola, 1, 0, 0, 15, false, SED, N/A, no, 
ConsTip_Data, 1142, 8, ConsTipDecel_No_Dsply, 33, 10, motorola, 0.1, 0, 0, 102.1, false, percent, N/A, no, 
ConsTip_Data, 1142, 8, ConsTipMsg2_D_Dsply, 37, 4, motorola, 1, 0, 0, 15, false, SED, N/A, no, 
ConsTip_Data, 1142, 8, ConsTipV_No_Dsply, 49, 10, motorola, 0.1, 0, 0, 102.1, false, percent, N/A, no, 
ConsTip_Data, 1142, 8, ConsTipMsg1_D_Dsply, 53, 4, motorola, 1, 0, 0, 15, false, SED, N/A, no, 
Cluster_HEV_Data9, 1141, 8, MtrTrac2_Tq_Actl, 29, 12, motorola, 1, -2047, -2047, 2048, false, Nm, N/A, no, 
Cluster_HEV_Data9, 1141, 8, OfbChrgSetSync_D_Stat, 31, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Cluster_HEV_Data9, 1141, 8, AirAmbTePlgIn_D_Dsply, 33, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Cluster_HEV_Data9, 1141, 8, ChrgLocID_No_Rq, 46, 7, motorola, 1, 0, 0, 127, false, unitless, N/A, no, 
Cluster_HEV_Data9, 1141, 8, NxtUsg_D_Rq, 49, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Cluster_HEV_Data9, 1141, 8, NtfctnConflict1_D_Rq, 53, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
Cluster_HEV_Data9, 1141, 8, ChrgLocGPS_D_Rq, 55, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Cluster_HEV_Data9, 1141, 8, PtRmtRprt_D_Rq, 59, 4, motorola, 1, 0, 0, 15, false, SED, N/A, no, 
Cluster_HEV_Data9, 1141, 8, PreCondID_No_Rq, 63, 4, motorola, 1, 0, 0, 15, false, unitless, N/A, no, 
GWM_HPCM_i_FrP11, 1139, 8, BattChrgTrgtLMax_T_Est, 10, 11, motorola, 1, 0, 0, 2045, false, minute, N/A, no, 
GWM_HPCM_i_FrP11, 1139, 8, ActChrgStrtMin_No_Actl, 29, 6, motorola, 1, 0, 0, 61, false, minute, N/A, no, 
GWM_HPCM_i_FrP11, 1139, 8, ActChrgStrtHr_No_Actl, 36, 5, motorola, 1, 0, 0, 29, false, hour, N/A, no, 
GWM_HPCM_i_FrP11, 1139, 8, ActChrgStrtDay_No_Actl, 44, 5, motorola, 1, 1, 1, 31, false, days, N/A, no, 
GWM_HPCM_i_FrP11, 1139, 8, ActChrgStrMnth_No_Actl, 51, 4, motorola, 1, 1, 1, 15, false, month, N/A, no, 
GWM_HPCM_i_FrP11, 1139, 8, ActChrgStrtYr_No_Actl, 60, 5, motorola, 1, 2010, 2010, 2040, false, year, N/A, no, 
GWM_HPCM_i_FrP10, 1138, 8, BattChrgTrgtLMin_T_Est, 10, 11, motorola, 1, 0, 0, 2045, false, minute, N/A, no, 
GWM_HPCM_i_FrP10, 1138, 8, ActChrgEndMin_No_Actl, 29, 6, motorola, 1, 0, 0, 61, false, minute, N/A, no, 
GWM_HPCM_i_FrP10, 1138, 8, ActChrgEndHr_No_Actl, 36, 5, motorola, 1, 0, 0, 29, false, hour, N/A, no, 
GWM_HPCM_i_FrP10, 1138, 8, ActChrgEndDay_No_Actl, 44, 5, motorola, 1, 1, 1, 31, false, days, N/A, no, 
GWM_HPCM_i_FrP10, 1138, 8, ActChrgEndMnth_No_Actl, 51, 4, motorola, 1, 1, 1, 15, false, month, N/A, no, 
GWM_HPCM_i_FrP10, 1138, 8, ActChrgEndYr_No_Actl, 60, 5, motorola, 1, 2010, 2010, 2040, false, year, N/A, no, 
PHEV_Battery_Data1, 740, 8, BattTracSoc_Pc_Dpltd, 7, 10, motorola, 0.1, 0, 0, 102.3, false, percent, N/A, no, 
PHEV_Battery_Data1, 740, 8, BattDcChrg_U_Actl, 23, 10, motorola, 0.5, 0, 0, 510.5, false, volt, N/A, no, 
